class,eps,spearman,jaccard5,pred_preserved
DDoS,0.1,0.31295546558704457,0.42857142857142855,True
DDoS,0.01,0.5153846153846154,0.1111111111111111,True
DDoS,0.05,0.4702429149797571,0.42857142857142855,True
DDoS,0.1,0.5251012145748988,0.25,False
DDoS,0.01,0.3635627530364373,0.25,False
DDoS,0.05,0.6906882591093118,0.25,True
DDoS,0.1,0.5168016194331984,0.25,True
DDoS,0.01,0.21558704453441294,0.25,True
DDoS,0.05,0.5277327935222672,0.25,True
DDoS,0.1,0.29615384615384616,0.0,True
DDoS,0.01,0.6350202429149798,0.42857142857142855,True
DDoS,0.05,0.48360323886639683,0.42857142857142855,True
DDoS,0.1,0.6212550607287449,0.42857142857142855,True
DoS,0.01,0.4746963562753037,1.0,True
DoS,0.05,0.34149797570850204,0.42857142857142855,False
DoS,0.1,0.25748987854251015,0.1111111111111111,False
DoS,0.01,0.6469635627530365,0.6666666666666666,False
DoS,0.05,0.49412955465587044,0.6666666666666666,False
DoS,0.1,0.40789473684210525,0.25,False
DoS,0.01,0.4344129554655871,0.42857142857142855,False
DoS,0.05,0.6115384615384617,0.6666666666666666,True
DoS,0.1,0.5866396761133603,0.42857142857142855,True
DoS,0.01,0.25668016194331983,0.25,False
DoS,0.05,0.29595141700404864,0.25,False
DoS,0.1,0.5168016194331984,0.42857142857142855,True
DoS,0.01,0.4663967611336033,0.42857142857142855,False
DoS,0.05,0.28866396761133606,0.25,True
DoS,0.1,0.21093117408906883,0.42857142857142855,False
DoS,0.01,0.4299595141700405,0.42857142857142855,True
DoS,0.05,0.3180161943319838,0.25,True
DoS,0.1,0.2993927125506073,0.25,True
DoS,0.01,0.312753036437247,0.25,True
DoS,0.05,0.3451417004048583,0.42857142857142855,False
DoS,0.1,0.43684210526315786,0.25,False
DoS,0.01,0.6380566801619434,0.42857142857142855,True
DoS,0.05,0.6165991902834007,0.25,False
DoS,0.1,0.4793522267206478,0.42857142857142855,False
DoS,0.01,0.13634293250924376,0.1111111111111111,True
DoS,0.05,-0.02075003798396063,0.25,False
DoS,0.1,0.15658687200579074,0.25,False
DoS,0.01,0.4939271255060728,0.42857142857142855,False
DoS,0.05,0.1702429149797571,0.25,False
DoS,0.1,0.44736842105263164,0.25,True
DoS,0.01,0.4,0.25,True
DoS,0.05,0.3246963562753037,0.42857142857142855,False
DoS,0.1,0.27712550607287456,0.25,True
DoS,0.01,0.5356275303643724,0.25,True
DoS,0.05,0.42854251012145755,0.25,False
DoS,0.1,0.6402834008097166,0.25,True
DoS,0.01,0.6259109311740891,0.6666666666666666,True
DoS,0.05,0.4969635627530365,0.42857142857142855,False
DoS,0.1,0.5902834008097165,0.42857142857142855,False
DoS,0.01,0.6356275303643725,0.25,True
DoS,0.05,0.45526315789473687,0.42857142857142855,False
DoS,0.1,0.4437246963562753,0.42857142857142855,False
DoS,0.01,0.511336032388664,0.42857142857142855,True
DoS,0.05,0.7046558704453442,0.25,True
DoS,0.1,0.5556680161943319,0.42857142857142855,False
DoS,0.01,0.5133603238866397,0.42857142857142855,True
DoS,0.05,0.392914979757085,0.42857142857142855,False
DoS,0.1,0.5682186234817814,0.6666666666666666,True
DoS,0.01,0.5894736842105263,0.6666666666666666,True
DoS,0.05,0.3338056680161944,0.25,True
DoS,0.1,0.4912955465587045,0.42857142857142855,False
DoS,0.01,0.5757085020242916,0.6666666666666666,True
DoS,0.05,0.4093117408906883,0.42857142857142855,False
DoS,0.1,0.4137651821862348,0.42857142857142855,True
DoS,0.01,0.5550607287449393,0.25,False
DoS,0.05,0.5439271255060729,0.42857142857142855,False
DoS,0.1,0.3291497975708502,0.25,False
DoS,0.01,0.615587044534413,0.25,True
DoS,0.05,0.476923076923077,0.42857142857142855,False
DoS,0.1,0.5441295546558704,0.25,False
DoS,0.01,0.454251012145749,0.25,False
DoS,0.05,0.5074898785425102,0.25,False
DoS,0.1,0.46761133603238864,0.42857142857142855,False
DoS,0.01,0.5417004048582996,0.42857142857142855,True
DoS,0.05,0.398582995951417,0.0,True
DoS,0.1,0.5283400809716599,0.42857142857142855,True
DoS,0.01,0.11862348178137654,0.0,False
DoS,0.05,0.27692307692307694,0.25,False
DoS,0.1,0.24372469635627533,0.25,True
DoS,0.01,0.32894736842105265,0.42857142857142855,True
DoS,0.05,0.6888663967611337,0.25,True
DoS,0.1,0.4799595141700405,0.25,True
DoS,0.01,0.6742914979757085,0.25,False
DoS,0.05,0.602834008097166,0.42857142857142855,False
DoS,0.1,0.4963562753036438,0.42857142857142855,True
DoS,0.01,0.4331983805668016,0.25,False
DoS,0.05,0.5010121457489878,0.25,True
DoS,0.1,0.32388663967611336,0.42857142857142855,False
DoS,0.01,0.2388663967611336,0.42857142857142855,True
DoS,0.05,0.2840080971659919,0.6666666666666666,False
DoS,0.1,0.31417004048582997,0.25,False
DoS,0.01,0.7380566801619434,0.42857142857142855,False
DoS,0.05,0.6234817813765182,0.25,True
DoS,0.1,0.4947368421052632,0.42857142857142855,False
DoS,0.01,0.19271255060728745,0.25,True
DoS,0.05,0.3852226720647773,0.42857142857142855,True
DoS,0.1,0.5032388663967612,0.42857142857142855,False
DoS,0.01,0.11518218623481782,0.25,False
DoS,0.05,0.32935222672064773,0.25,True
DoS,0.1,0.15263157894736845,0.25,False
DoS,0.01,0.40141700404858305,0.25,True
DoS,0.05,0.5228744939271255,0.25,False
DoS,0.1,0.41902834008097173,0.25,False
DoS,0.01,0.2981781376518219,0.1111111111111111,False
DoS,0.05,0.24444556942080453,0.25,False
DoS,0.1,0.2755060728744939,0.25,True
DoS,0.01,0.501417004048583,0.42857142857142855,True
DoS,0.05,0.6238866396761134,0.6666666666666666,True
DoS,0.1,0.45789473684210524,0.6666666666666666,True
DoS,0.01,0.5706477732793522,0.6666666666666666,True
DoS,0.05,0.5706477732793522,0.42857142857142855,False
DoS,0.1,0.6008097165991902,0.6666666666666666,False
DoS,0.01,0.5441295546558704,0.42857142857142855,True
DoS,0.05,0.1327935222672065,0.42857142857142855,False
DoS,0.1,0.5421052631578949,0.6666666666666666,True
DoS,0.01,0.3522267206477732,0.42857142857142855,False
DoS,0.05,0.5080971659919029,0.6666666666666666,True
DoS,0.1,0.34939271255060733,0.42857142857142855,False
DoS,0.01,0.44129554655870445,0.25,True
DoS,0.05,0.6530364372469636,0.6666666666666666,True
DoS,0.1,0.4431174089068826,0.25,True
DoS,0.01,0.2285425101214575,0.25,True
DoS,0.05,0.40890688259109315,0.1111111111111111,False
DoS,0.1,0.40303643724696353,0.25,False
DoS,0.01,0.304251012145749,0.42857142857142855,False
DoS,0.05,0.24919028340080973,0.6666666666666666,False
DoS,0.1,0.354251012145749,0.6666666666666666,True
DoS,0.01,0.7050607287449393,0.42857142857142855,False
DoS,0.05,0.5659919028340081,0.6666666666666666,False
DoS,0.1,0.43603238866396765,0.42857142857142855,False
DoS,0.01,0.544331983805668,0.25,False
DoS,0.05,0.2783400809716599,0.25,False
DoS,0.1,0.3348178137651822,0.25,True
DoS,0.01,0.5074898785425102,0.42857142857142855,False
DoS,0.05,0.5089068825910931,0.42857142857142855,False
DoS,0.1,0.2629554655870445,0.25,False
DoS,0.01,0.6240890688259109,0.1111111111111111,True
DoS,0.05,0.2425101214574899,0.25,False
DoS,0.1,0.4052631578947369,0.25,False
DoS,0.01,0.20668016194331987,0.42857142857142855,True
DoS,0.05,0.32773279352226725,0.42857142857142855,False
DoS,0.1,0.4457489878542511,0.42857142857142855,True
DoS,0.01,0.5969635627530364,0.42857142857142855,False
DoS,0.05,0.6676113360323888,0.25,True
DoS,0.1,0.4870445344129555,0.25,False
DoS,0.01,0.5929149797570852,0.42857142857142855,True
DoS,0.05,0.4793522267206478,0.25,True
DoS,0.1,0.405668016194332,0.42857142857142855,True
DoS,0.01,0.5578947368421053,0.42857142857142855,False
DoS,0.05,0.6336032388663968,0.6666666666666666,False
DoS,0.1,0.5491902834008097,0.6666666666666666,True
DoS,0.01,0.5576923076923077,0.42857142857142855,True
DoS,0.05,0.4939271255060728,0.42857142857142855,True
DoS,0.1,0.27753036437246964,0.25,True
DoS,0.01,0.26214574898785425,0.42857142857142855,True
DoS,0.05,0.47186234817813766,0.42857142857142855,False
DoS,0.1,0.615587044534413,0.6666666666666666,True
DoS,0.01,0.3955465587044535,0.1111111111111111,True
DoS,0.05,0.6706477732793522,0.25,True
DoS,0.1,0.6137651821862348,0.25,True
DoS,0.01,0.43603238866396765,0.1111111111111111,True
DoS,0.05,0.2979757085020243,0.1111111111111111,False
DoS,0.1,0.5593117408906882,0.25,True
DoS,0.01,0.28765182186234817,0.25,False
DoS,0.05,0.35728744939271256,0.1111111111111111,False
DoS,0.1,0.23805668016194334,0.25,False
DoS,0.01,0.24757085020242917,0.42857142857142855,False
DoS,0.05,0.26902834008097165,0.25,False
DoS,0.1,0.26275303643724696,0.0,True
DoS,0.01,0.38279352226720653,0.42857142857142855,True
DoS,0.05,0.4860323886639677,0.42857142857142855,True
DoS,0.1,0.4823886639676114,0.42857142857142855,True
DoS,0.01,0.3036437246963563,0.1111111111111111,False
DoS,0.05,0.2125506072874494,0.25,False
DoS,0.1,0.31356275303643727,0.42857142857142855,True
DoS,0.01,0.5305668016194333,0.42857142857142855,True
DoS,0.05,0.42186234817813767,0.25,True
DoS,0.1,0.3744939271255061,0.25,True
DoS,0.01,0.49878542510121454,0.42857142857142855,True
DoS,0.05,0.5609311740890689,0.42857142857142855,True
DoS,0.1,0.5180161943319838,0.42857142857142855,False
DoS,0.01,0.2538461538461539,0.25,False
DoS,0.05,0.15020242914979756,0.25,False
DoS,0.1,0.3491902834008097,0.42857142857142855,False
DoS,0.01,0.3441295546558705,0.25,False
DoS,0.05,0.42226720647773286,0.42857142857142855,False
DoS,0.1,0.454251012145749,0.6666666666666666,False
DoS,0.01,0.3910931174089069,0.42857142857142855,True
DoS,0.05,0.41801619433198384,0.1111111111111111,False
DoS,0.1,0.4178137651821862,0.25,True
Mirai,0.01,0.3589068825910931,0.42857142857142855,True
Mirai,0.05,0.404251012145749,0.42857142857142855,True
Mirai,0.1,0.4819838056680162,0.42857142857142855,True
Mirai,0.01,0.703846153846154,0.42857142857142855,True
Mirai,0.05,0.6819838056680162,0.42857142857142855,True
Mirai,0.1,0.7317813765182186,0.42857142857142855,True
Mirai,0.01,0.6597165991902834,0.42857142857142855,True
Mirai,0.05,0.48987854251012153,0.42857142857142855,True
Mirai,0.1,0.5246963562753036,0.6666666666666666,True
Mirai,0.01,0.3495116154078832,0.42857142857142855,True
Mirai,0.05,0.4997216464722616,0.6666666666666666,True
Mirai,0.1,0.42732793522267204,0.25,True
Mirai,0.01,0.3755821093383439,0.6666666666666666,True
Mirai,0.05,0.228791257979692,0.25,True
Mirai,0.1,0.3680907141655575,0.6666666666666666,True
Mirai,0.01,0.5965587044534414,0.6666666666666666,True
Mirai,0.05,0.5831983805668016,0.6666666666666666,True
Mirai,0.1,0.5566801619433198,0.42857142857142855,True
Mirai,0.01,0.6991902834008098,0.6666666666666666,True
Mirai,0.05,0.3433198380566802,0.42857142857142855,True
Mirai,0.1,0.5530364372469636,0.42857142857142855,True
Mirai,0.01,0.5917004048582997,0.42857142857142855,True
Mirai,0.05,0.5089068825910931,0.42857142857142855,True
Mirai,0.1,0.548582995951417,0.42857142857142855,True
Mirai,0.01,0.6334008097165992,0.6666666666666666,True
Mirai,0.05,0.7234817813765183,0.42857142857142855,True
Mirai,0.1,0.5892712550607287,0.6666666666666666,True
Mirai,0.01,0.4050607287449393,0.42857142857142855,True
Mirai,0.05,0.5923076923076923,0.42857142857142855,True
Mirai,0.1,0.6951417004048583,0.42857142857142855,True
Mirai,0.01,0.6263157894736843,0.42857142857142855,True
Mirai,0.05,0.7625506072874494,0.25,True
Mirai,0.1,0.6475708502024291,0.42857142857142855,True
Mirai,0.01,0.6510121457489878,0.42857142857142855,True
Mirai,0.05,0.6746963562753037,0.42857142857142855,True
Mirai,0.1,0.724493927125506,0.42857142857142855,True
Mirai,0.01,0.7522267206477733,1.0,True
Mirai,0.05,0.7157894736842106,0.6666666666666666,True
Mirai,0.1,0.7283400809716599,0.42857142857142855,True
Mirai,0.01,0.3593117408906883,0.42857142857142855,True
Mirai,0.05,0.47975708502024295,0.25,True
Mirai,0.1,0.5522267206477733,0.6666666666666666,True
Mirai,0.01,0.23402534645414025,0.25,True
Mirai,0.05,0.15023284373533755,0.25,True
Mirai,0.1,0.3610042592723812,0.42857142857142855,True
Mirai,0.01,0.46295546558704453,0.6666666666666666,True
Mirai,0.05,0.3137651821862349,0.42857142857142855,False
Mirai,0.1,0.5797570850202429,0.6666666666666666,True
Mirai,0.01,0.7313765182186235,0.42857142857142855,True
Mirai,0.05,0.6054655870445343,0.42857142857142855,True
Mirai,0.1,0.6663967611336032,0.25,True
Mirai,0.01,0.687246963562753,0.42857142857142855,True
Mirai,0.05,0.48744939271255067,0.42857142857142855,True
Mirai,0.1,0.5757085020242916,0.25,True
Mirai,0.01,0.5101214574898786,0.25,True
Mirai,0.05,0.5461538461538462,0.25,True
Mirai,0.1,0.525910931174089,0.25,True
Mirai,0.01,0.5781376518218623,0.42857142857142855,True
Mirai,0.05,0.2591093117408907,0.42857142857142855,True
Mirai,0.1,0.4398785425101215,0.25,True
Mirai,0.01,0.6052631578947368,0.42857142857142855,True
Mirai,0.05,0.45222672064777325,0.6666666666666666,True
Mirai,0.1,0.4765182186234818,0.42857142857142855,True
Mirai,0.01,0.5091093117408907,0.25,True
Mirai,0.05,0.5791497975708502,0.6666666666666666,True
Mirai,0.1,0.671255060728745,0.42857142857142855,True
Mirai,0.01,0.5682186234817814,0.6666666666666666,True
Mirai,0.05,0.5390688259109312,0.42857142857142855,True
Mirai,0.1,0.6738866396761133,0.42857142857142855,True
Mirai,0.01,0.26256389527021406,0.42857142857142855,True
Mirai,0.05,0.2791639256573826,0.25,True
Mirai,0.1,0.22798137742047184,0.42857142857142855,True
Mirai,0.01,0.6285425101214575,0.42857142857142855,True
Mirai,0.05,0.5447368421052632,0.42857142857142855,True
Mirai,0.1,0.5338056680161943,0.42857142857142855,True
Mirai,0.01,0.6072874493927126,0.42857142857142855,True
Mirai,0.05,0.6898785425101215,0.42857142857142855,True
Mirai,0.1,0.6319838056680163,0.25,True
Mirai,0.01,0.5582995951417005,0.42857142857142855,True
Mirai,0.05,0.4605263157894737,0.42857142857142855,True
Mirai,0.1,0.35647773279352224,0.1111111111111111,True
Mirai,0.01,0.4659919028340081,0.42857142857142855,True
Mirai,0.05,0.5400809716599191,0.25,True
Mirai,0.1,0.4502024291497976,0.42857142857142855,True
Mirai,0.01,0.46558704453441296,0.6666666666666666,True
Mirai,0.05,0.5451417004048583,0.42857142857142855,True
Mirai,0.1,0.511336032388664,0.42857142857142855,True
Mirai,0.01,0.46093117408906886,0.25,True
Mirai,0.05,0.5663967611336033,0.42857142857142855,True
Mirai,0.1,0.37692307692307697,0.42857142857142855,True
Mirai,0.01,0.5548582995951417,1.0,True
Mirai,0.05,0.5665991902834008,0.42857142857142855,True
Mirai,0.1,0.5052631578947369,0.25,True
Mirai,0.01,0.5497241770287327,0.25,True
Mirai,0.05,0.419838056680162,0.42857142857142855,True
Mirai,0.1,0.3672064777327936,0.42857142857142855,True
Mirai,0.01,0.4109311740890689,0.25,True
Mirai,0.05,0.4793522267206478,0.1111111111111111,True
Mirai,0.1,0.4862348178137652,0.25,True
Mirai,0.01,0.39696356275303646,0.25,True
Mirai,0.05,0.419838056680162,0.42857142857142855,True
Mirai,0.1,0.467004048582996,0.6666666666666666,True
Mirai,0.01,0.5465587044534413,0.6666666666666666,True
Mirai,0.05,0.5091093117408907,0.6666666666666666,True
Mirai,0.1,0.5643724696356276,0.42857142857142855,True
Mirai,0.01,0.546761133603239,0.42857142857142855,True
Mirai,0.05,0.6939271255060729,1.0,True
Mirai,0.1,0.7536437246963564,0.42857142857142855,True
Mirai,0.01,0.5097165991902833,0.42857142857142855,True
Mirai,0.05,0.43380566801619436,0.6666666666666666,True
Mirai,0.1,0.5951417004048583,0.6666666666666666,True
Mirai,0.01,0.6483805668016195,0.42857142857142855,True
Mirai,0.05,0.5908906882591094,0.25,True
Mirai,0.1,0.5576923076923077,0.42857142857142855,True
Mirai,0.01,0.22440406931922305,0.25,True
Mirai,0.05,0.21165038743639844,0.25,False
Mirai,0.1,0.0922111444067714,0.25,False
Mirai,0.01,0.5060728744939271,0.6666666666666666,True
Mirai,0.05,0.4354251012145749,0.42857142857142855,True
Mirai,0.1,0.3026315789473684,0.42857142857142855,True
Mirai,0.01,0.5040485829959515,0.42857142857142855,True
Mirai,0.05,0.43603238866396765,0.42857142857142855,True
Mirai,0.1,0.44291497975708505,0.42857142857142855,True
Mirai,0.01,0.6989878542510122,0.25,True
Mirai,0.05,0.6135627530364373,0.42857142857142855,True
Mirai,0.1,0.7417004048582997,0.42857142857142855,True
Mirai,0.01,0.5030364372469636,0.6666666666666666,True
Mirai,0.05,0.6224696356275303,0.42857142857142855,True
Mirai,0.1,0.7058704453441296,0.42857142857142855,True
Mirai,0.01,0.5078947368421053,0.6666666666666666,True
Mirai,0.05,0.6404858299595142,0.42857142857142855,True
Mirai,0.1,0.3536437246963563,0.42857142857142855,True
Mirai,0.01,0.599595141700405,0.6666666666666666,True
Mirai,0.05,0.8091093117408907,0.6666666666666666,True
Mirai,0.1,0.615587044534413,0.42857142857142855,True
Mirai,0.01,0.42773279352226723,0.6666666666666666,True
Mirai,0.05,0.5910931174089069,0.25,True
Mirai,0.1,0.35202429149797576,0.42857142857142855,True
Mirai,0.01,0.6722672064777329,0.42857142857142855,True
Mirai,0.05,0.6099190283400809,0.25,True
Mirai,0.1,0.6135627530364373,0.25,True
Mirai,0.01,0.607085020242915,0.42857142857142855,True
Mirai,0.05,0.535425101214575,0.42857142857142855,True
Mirai,0.1,0.701417004048583,0.42857142857142855,True
Mirai,0.01,0.6568825910931174,0.42857142857142855,True
Mirai,0.05,0.5277327935222672,0.25,True
Mirai,0.1,0.6374493927125506,0.6666666666666666,True
Mirai,0.01,0.6637651821862348,0.25,True
Mirai,0.05,0.4900809716599191,0.6666666666666666,True
Mirai,0.1,0.48259109311740894,0.1111111111111111,True
Mirai,0.01,0.6449392712550607,0.25,True
Mirai,0.05,0.5874493927125506,0.42857142857142855,True
Mirai,0.1,0.6360323886639676,0.42857142857142855,True
Mirai,0.01,0.5370445344129554,0.6666666666666666,True
Mirai,0.05,0.7010121457489878,0.42857142857142855,True
Mirai,0.1,0.36599190283400806,0.6666666666666666,True
Mirai,0.01,0.6062753036437247,0.6666666666666666,True
Mirai,0.05,0.6168016194331983,0.42857142857142855,True
Mirai,0.1,0.6325910931174089,0.6666666666666666,True
Mirai,0.01,0.33184855914045586,0.25,True
Mirai,0.05,0.4045353393304642,0.42857142857142855,True
Mirai,0.1,0.3717351766820482,0.42857142857142855,True
Mirai,0.01,0.4949392712550607,0.42857142857142855,True
Mirai,0.05,0.39230769230769236,0.42857142857142855,True
Mirai,0.1,0.476923076923077,0.42857142857142855,True
Mirai,0.01,0.5111336032388665,0.42857142857142855,True
Mirai,0.05,0.5953441295546559,0.6666666666666666,True
Mirai,0.1,0.5898785425101215,0.42857142857142855,True
Mirai,0.01,0.590080971659919,0.25,True
Mirai,0.05,0.717004048582996,0.42857142857142855,True
Mirai,0.1,0.27125506072874495,0.1111111111111111,True
Mirai,0.01,0.3728744939271255,0.6666666666666666,True
Mirai,0.05,0.6218623481781377,0.42857142857142855,True
Mirai,0.1,0.6133603238866397,0.42857142857142855,True
Mirai,0.01,0.7461538461538463,0.6666666666666666,True
Mirai,0.05,0.6026315789473684,0.6666666666666666,True
Mirai,0.1,0.5050607287449392,0.42857142857142855,True
Mirai,0.01,0.43259109311740895,0.25,True
Mirai,0.05,0.6716599190283401,0.6666666666666666,True
Mirai,0.1,0.7544534412955466,0.6666666666666666,True
Recon,0.01,0.37085020242914984,0.25,False
Recon,0.05,0.4208502024291499,0.25,False
Recon,0.1,0.6334008097165992,0.42857142857142855,False
Recon,0.01,0.4178137651821862,0.1111111111111111,False
Recon,0.05,0.2765182186234818,0.0,False
Recon,0.1,0.13036437246963564,0.1111111111111111,False
Recon,0.01,0.5378542510121458,0.25,False
Recon,0.05,0.4544534412955466,0.25,False
Recon,0.1,0.5989878542510122,0.25,False
Recon,0.01,0.19716599190283401,0.25,False
Recon,0.05,0.21214574898785427,0.25,False
Recon,0.1,0.30647773279352225,0.25,False
Recon,0.01,0.2604382816230766,0.42857142857142855,False
Recon,0.05,0.34586770629850483,0.25,False
Recon,0.1,0.11650387180262775,0.25,False
Recon,0.01,0.3578947368421053,0.1111111111111111,False
Recon,0.05,0.4572874493927126,0.1111111111111111,False
Recon,0.1,0.4410931174089069,0.25,False
Recon,0.01,0.4653846153846154,0.1111111111111111,False
Recon,0.05,0.2919028340080972,0.25,False
Recon,0.1,0.45121457489878547,0.1111111111111111,False
Recon,0.01,0.4489878542510121,0.6666666666666666,False
Recon,0.05,0.3935222672064778,0.25,False
Recon,0.1,0.6815789473684211,0.42857142857142855,False
Recon,0.01,0.32611336032388666,0.1111111111111111,False
Recon,0.05,0.5285425101214575,0.25,False
Recon,0.1,0.34898785425101214,0.1111111111111111,False
Recon,0.01,0.408502024291498,0.25,False
Recon,0.05,0.5119433198380567,0.0,False
Recon,0.1,0.30829959514170036,0.25,False
Recon,0.01,0.4050607287449393,0.42857142857142855,False
Recon,0.05,0.625506072874494,0.6666666666666666,False
Recon,0.1,0.40668016194331985,0.25,False
Recon,0.01,0.3789473684210527,0.25,False
Recon,0.05,0.45829959514170043,0.25,False
Recon,0.1,0.26437246963562755,0.1111111111111111,False
Recon,0.01,0.2459514170040486,0.25,False
Recon,0.05,0.3439271255060729,0.25,False
Recon,0.1,0.19716599190283401,0.25,True
Recon,0.01,0.32206477732793526,0.25,False
Recon,0.05,0.15618199321585977,0.1111111111111111,False
Recon,0.1,0.4323886639676114,0.1111111111111111,True
Recon,0.01,0.37834008097165994,0.1111111111111111,False
Recon,0.05,0.38178137651821864,0.25,False
Recon,0.1,0.4342105263157895,0.42857142857142855,False
Recon,0.01,0.5481781376518219,0.1111111111111111,True
Recon,0.05,0.3004048582995951,0.0,False
Recon,0.1,0.4287449392712551,0.42857142857142855,False
Recon,0.01,0.30222672064777334,0.25,True
Recon,0.05,0.3281376518218624,0.25,False
Recon,0.1,0.5724696356275304,0.1111111111111111,False
Recon,0.01,0.4593117408906883,0.42857142857142855,False
Recon,0.05,0.2348178137651822,0.25,False
Recon,0.1,0.3412955465587045,0.25,False
Recon,0.01,0.7006072874493927,0.42857142857142855,False
Recon,0.05,0.5188259109311741,0.1111111111111111,False
Recon,0.1,0.5874493927125506,0.1111111111111111,False
Recon,0.01,0.17834008097165993,0.1111111111111111,False
Recon,0.05,0.292914979757085,0.1111111111111111,False
Recon,0.1,0.5024291497975709,0.1111111111111111,True
Recon,0.01,0.3412955465587045,0.25,False
Recon,0.05,0.23805668016194334,0.25,False
Recon,0.1,0.3807692307692308,0.1111111111111111,False
Recon,0.01,0.6659919028340082,0.6666666666666666,True
Recon,0.05,0.35283400809716603,0.25,False
Recon,0.1,0.48825910931174094,0.25,False
Recon,0.01,0.23705653150456488,0.1111111111111111,False
Recon,0.05,0.2176223495878798,0.1111111111111111,False
Recon,0.1,0.30649324397772093,0.25,False
Recon,0.01,0.1404858299595142,0.25,False
Recon,0.05,0.2222672064777328,0.25,False
Recon,0.1,0.4876518218623482,0.25,False
Recon,0.01,0.5993927125506073,0.25,False
Recon,0.05,0.458502024291498,0.1111111111111111,False
Recon,0.1,0.5615384615384615,0.1111111111111111,False
Recon,0.01,0.3289640168188881,0.25,False
Recon,0.05,0.23462725876497925,0.1111111111111111,False
Recon,0.1,0.299610304548895,0.25,False
Recon,0.01,0.4524291497975709,0.1111111111111111,False
Recon,0.05,0.5989878542510122,0.25,False
Recon,0.1,0.26052631578947366,0.25,False
Recon,0.01,0.18019842442648307,0.1111111111111111,False
Recon,0.05,0.3366396761133604,0.25,False
Recon,0.1,0.4350422597807941,0.25,True
Recon,0.01,0.43684210526315786,0.25,False
Recon,0.05,0.4396761133603239,0.1111111111111111,False
Recon,0.1,0.15991902834008098,0.25,False
Recon,0.01,0.5925101214574899,0.25,False
Recon,0.05,0.5923076923076923,0.1111111111111111,False
Recon,0.1,0.41801619433198384,0.25,False
Recon,0.01,0.24129554655870447,0.25,False
Recon,0.05,0.28178137651821866,0.25,False
Recon,0.1,0.1111336032388664,0.1111111111111111,True
Recon,0.01,0.535425101214575,0.1111111111111111,False
Recon,0.05,0.6196356275303644,0.42857142857142855,False
Recon,0.1,0.7008097165991902,0.42857142857142855,False
Recon,0.01,0.4380566801619433,0.25,False
Recon,0.05,0.33704453441295545,0.25,False
Recon,0.1,0.18987854251012146,0.42857142857142855,False
Recon,0.01,0.6518218623481782,0.25,False
Recon,0.05,0.46781376518218626,0.25,False
Recon,0.1,0.7087044534412955,0.42857142857142855,False
Recon,0.01,0.5461538461538462,0.1111111111111111,False
Recon,0.05,0.5961538461538461,0.1111111111111111,False
Recon,0.1,0.1631578947368421,0.25,False
Recon,0.01,0.44251012145748986,0.25,False
Recon,0.05,0.5781376518218623,0.1111111111111111,False
Recon,0.1,0.4840080971659919,0.0,False
Recon,0.01,0.3898785425101215,0.25,False
Recon,0.05,0.44129554655870445,0.25,False
Recon,0.1,0.48947368421052634,0.25,False
Recon,0.01,0.3991902834008097,0.1111111111111111,False
Recon,0.05,0.33987854251012145,0.1111111111111111,False
Recon,0.1,0.5180161943319838,0.25,False
Recon,0.01,0.39475682018266567,0.42857142857142855,False
Recon,0.05,0.48886639676113364,0.1111111111111111,False
Recon,0.1,0.5394736842105263,0.25,False
Recon,0.01,0.4597165991902834,0.25,False
Recon,0.05,0.5469635627530366,0.25,False
Recon,0.1,0.358502024291498,0.25,False
Recon,0.01,0.546761133603239,0.25,False
Recon,0.05,0.46761133603238864,0.42857142857142855,False
Recon,0.1,0.4109311740890689,0.6666666666666666,False
Recon,0.01,0.6815789473684211,0.0,False
Recon,0.05,0.5378542510121458,0.1111111111111111,False
Recon,0.1,0.5449392712550608,0.0,False
Recon,0.01,0.34797570850202436,0.1111111111111111,False
Recon,0.05,0.38137651821862345,0.25,False
Recon,0.1,0.5388663967611337,0.1111111111111111,False
Recon,0.01,0.5682186234817814,0.1111111111111111,False
Recon,0.05,0.31781376518218624,0.1111111111111111,False
Recon,0.1,0.5927125506072876,0.1111111111111111,False
Recon,0.01,0.5453441295546558,0.25,False
Recon,0.05,0.5006072874493928,0.42857142857142855,False
Recon,0.1,0.33238866396761135,0.25,False
Recon,0.01,0.5378542510121458,0.0,False
Recon,0.05,0.5228744939271255,0.1111111111111111,False
Recon,0.1,0.552834008097166,0.1111111111111111,False
Recon,0.01,0.48825910931174094,0.42857142857142855,True
Recon,0.05,0.3795546558704453,0.25,False
Recon,0.1,0.588259109311741,0.1111111111111111,False
Recon,0.01,0.34817813765182193,0.25,False
Recon,0.05,0.4248987854251013,0.25,False
Recon,0.1,0.34898785425101214,0.25,False
Recon,0.01,0.5473684210526316,0.25,False
Recon,0.05,0.4354251012145749,0.25,False
Recon,0.1,0.6773279352226722,0.1111111111111111,False
Recon,0.01,0.2659041452871443,0.1111111111111111,False
Recon,0.05,0.33270914562574927,0.1111111111111111,False
Recon,0.1,0.45344129554655876,0.1111111111111111,False
Recon,0.01,0.41388734300690255,0.1111111111111111,False
Recon,0.05,0.5902834008097165,0.1111111111111111,False
Recon,0.1,0.16164785687992747,0.25,False
Recon,0.01,0.4390688259109312,0.25,False
Recon,0.05,0.3530364372469636,0.42857142857142855,False
Recon,0.1,0.18036437246963563,0.25,False
Recon,0.01,0.32572498649944054,0.1111111111111111,False
